,wave,iid,pid,gender,field_cd,undergra,age,age_o,race,race_o,imprace,imprelig,from,zipcode,goal,income,career_c,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,match,dec_o
7214,19,488,474.0,1,8.0,Delhi University,29.0,30.0,4.0,1.0,1.0,1.0,India,"10,027",3.0,,7.0,15.0,20.0,10.0,30.0,5.0,20.0,5.0,8.0,9.0,6.0,8.0,5.0,0,0
7215,19,488,475.0,1,8.0,Delhi University,29.0,27.0,4.0,3.0,1.0,1.0,India,"10,027",3.0,,7.0,10.0,15.0,30.0,10.0,15.0,20.0,4.0,4.0,6.0,4.0,4.0,4.0,0,0
7216,19,488,476.0,1,8.0,Delhi University,29.0,25.0,4.0,2.0,1.0,1.0,India,"10,027",3.0,,7.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,5.0,6.0,5.0,4.0,3.0,0,0
7217,19,488,477.0,1,8.0,Delhi University,29.0,27.0,4.0,3.0,1.0,1.0,India,"10,027",3.0,,7.0,16.0,19.0,16.0,17.0,15.0,17.0,6.0,6.0,8.0,7.0,9.0,,0,0
7218,19,488,478.0,1,8.0,Delhi University,29.0,26.0,4.0,2.0,1.0,1.0,India,"10,027",3.0,,7.0,20.0,20.0,10.0,20.0,10.0,20.0,7.0,6.0,5.0,7.0,7.0,5.0,0,0
7219,19,488,479.0,1,8.0,Delhi University,29.0,27.0,4.0,2.0,1.0,1.0,India,"10,027",3.0,,7.0,15.0,15.0,20.0,20.0,15.0,15.0,4.0,6.0,8.0,4.0,9.0,2.0,0,0
7220,19,488,480.0,1,8.0,Delhi University,29.0,26.0,4.0,2.0,1.0,1.0,India,"10,027",3.0,,7.0,16.0,18.0,18.0,20.0,12.0,16.0,7.0,9.0,9.0,8.0,8.0,7.0,1,1
7221,19,489,466.0,1,8.0,Cornell,28.0,24.0,2.0,2.0,6.0,5.0,Greece,"10,025",3.0,,7.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,6.0,6.0,5.0,5.0,3.0,0,0
7222,19,489,467.0,1,8.0,Cornell,28.0,24.0,2.0,2.0,6.0,5.0,Greece,"10,025",3.0,,7.0,20.0,20.0,20.0,20.0,20.0,0.0,9.0,9.0,9.0,10.0,10.0,8.0,1,1
7223,19,489,468.0,1,8.0,Cornell,28.0,25.0,2.0,6.0,6.0,5.0,Greece,"10,025",3.0,,7.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,7.0,7.0,6.0,7.0,6.0,0,0
7224,19,489,469.0,1,8.0,Cornell,28.0,25.0,2.0,4.0,6.0,5.0,Greece,"10,025",3.0,,7.0,20.0,10.0,20.0,20.0,10.0,20.0,7.0,4.0,5.0,8.0,5.0,7.0,1,1
7225,19,489,470.0,1,8.0,Cornell,28.0,29.0,2.0,4.0,6.0,5.0,Greece,"10,025",3.0,,7.0,10.0,20.0,25.0,25.0,10.0,10.0,7.0,7.0,5.0,7.0,5.0,7.0,1,1
7226,19,489,471.0,1,8.0,Cornell,28.0,30.0,2.0,4.0,6.0,5.0,Greece,"10,025",3.0,,7.0,15.0,15.0,25.0,10.0,15.0,20.0,7.0,7.0,7.0,7.0,7.0,6.0,1,1
7227,19,489,472.0,1,8.0,Cornell,28.0,25.0,2.0,3.0,6.0,5.0,Greece,"10,025",3.0,,7.0,10.0,25.0,25.0,20.0,10.0,10.0,7.0,6.0,5.0,7.0,6.0,7.0,0,0
7228,19,489,473.0,1,8.0,Cornell,28.0,34.0,2.0,4.0,6.0,5.0,Greece,"10,025",3.0,,7.0,15.0,20.0,20.0,15.0,15.0,15.0,9.0,9.0,9.0,8.0,9.0,7.0,0,1
7229,19,489,474.0,1,8.0,Cornell,28.0,30.0,2.0,1.0,6.0,5.0,Greece,"10,025",3.0,,7.0,15.0,20.0,10.0,30.0,5.0,20.0,10.0,9.0,9.0,9.0,8.0,9.0,1,1
7230,19,489,475.0,1,8.0,Cornell,28.0,27.0,2.0,3.0,6.0,5.0,Greece,"10,025",3.0,,7.0,10.0,15.0,30.0,10.0,15.0,20.0,7.0,4.0,6.0,6.0,,5.0,1,1
7231,19,489,476.0,1,8.0,Cornell,28.0,25.0,2.0,2.0,6.0,5.0,Greece,"10,025",3.0,,7.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,6.0,6.0,5.0,5.0,4.0,0,1
7232,19,489,477.0,1,8.0,Cornell,28.0,27.0,2.0,3.0,6.0,5.0,Greece,"10,025",3.0,,7.0,16.0,19.0,16.0,17.0,15.0,17.0,7.0,6.0,8.0,8.0,7.0,,0,1
7233,19,489,478.0,1,8.0,Cornell,28.0,26.0,2.0,2.0,6.0,5.0,Greece,"10,025",3.0,,7.0,20.0,20.0,10.0,20.0,10.0,20.0,8.0,7.0,7.0,7.0,7.0,7.0,1,1
7234,19,489,479.0,1,8.0,Cornell,28.0,27.0,2.0,2.0,6.0,5.0,Greece,"10,025",3.0,,7.0,15.0,15.0,20.0,20.0,15.0,15.0,5.0,8.0,8.0,7.0,9.0,3.0,0,0
7235,19,489,480.0,1,8.0,Cornell,28.0,26.0,2.0,2.0,6.0,5.0,Greece,"10,025",3.0,,7.0,16.0,18.0,18.0,20.0,12.0,16.0,9.0,8.0,8.0,7.0,7.0,9.0,1,1
7236,19,490,466.0,1,14.0,NYU,29.0,24.0,2.0,2.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,10.0,20.0,20.0,15.0,20.0,15.0,0.0,4.0,6.0,4.0,5.0,2.0,0,0
7237,19,490,467.0,1,14.0,NYU,29.0,24.0,2.0,2.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,10.0,10.0,10.0,10.0,9.0,1,1
7238,19,490,468.0,1,14.0,NYU,29.0,25.0,2.0,6.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,15.0,25.0,15.0,15.0,15.0,15.0,3.0,8.0,8.0,4.0,8.0,8.0,0,0
7239,19,490,469.0,1,14.0,NYU,29.0,25.0,2.0,4.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,20.0,10.0,20.0,20.0,10.0,20.0,3.0,9.0,6.0,7.0,,3.0,0,0
7240,19,490,470.0,1,14.0,NYU,29.0,29.0,2.0,4.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,10.0,20.0,25.0,25.0,10.0,10.0,2.0,4.0,6.0,4.0,3.0,2.0,0,0
7241,19,490,471.0,1,14.0,NYU,29.0,30.0,2.0,4.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,15.0,15.0,25.0,10.0,15.0,20.0,4.0,6.0,6.0,5.0,5.0,4.0,0,0
7242,19,490,472.0,1,14.0,NYU,29.0,25.0,2.0,3.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,10.0,25.0,25.0,20.0,10.0,10.0,2.0,3.0,4.0,4.0,6.0,5.0,0,0
7243,19,490,473.0,1,14.0,NYU,29.0,34.0,2.0,4.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,8.0,10.0,10.0,9.0,9.0,0,1
7244,19,490,474.0,1,14.0,NYU,29.0,30.0,2.0,1.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,15.0,20.0,10.0,30.0,5.0,20.0,4.0,5.0,9.0,7.0,8.0,5.0,0,0
7245,19,490,475.0,1,14.0,NYU,29.0,27.0,2.0,3.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,10.0,15.0,30.0,10.0,15.0,20.0,3.0,3.0,4.0,3.0,3.0,3.0,0,0
7246,19,490,476.0,1,14.0,NYU,29.0,25.0,2.0,2.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,20.0,20.0,20.0,15.0,15.0,10.0,,5.0,8.0,6.0,7.0,3.0,0,0
7247,19,490,477.0,1,14.0,NYU,29.0,27.0,2.0,3.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,16.0,19.0,16.0,17.0,15.0,17.0,6.0,8.0,8.0,8.0,7.0,5.0,0,0
7248,19,490,478.0,1,14.0,NYU,29.0,26.0,2.0,2.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,20.0,20.0,10.0,20.0,10.0,20.0,,,,,,,0,0
7249,19,490,479.0,1,14.0,NYU,29.0,27.0,2.0,2.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,15.0,15.0,20.0,20.0,15.0,15.0,2.0,8.0,7.0,5.0,5.0,0.0,0,0
7250,19,490,480.0,1,14.0,NYU,29.0,26.0,2.0,2.0,6.0,1.0,Northern New Jersey,"7,410",2.0,,6.0,16.0,18.0,18.0,20.0,12.0,16.0,3.0,8.0,6.0,6.0,6.0,7.0,0,0
7251,19,491,466.0,1,8.0,Rutgers College,29.0,24.0,3.0,2.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,4.0,5.0,5.0,5.0,3.0,0,0
7252,19,491,467.0,1,8.0,Rutgers College,29.0,24.0,3.0,2.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,20.0,20.0,20.0,20.0,20.0,0.0,9.0,10.0,10.0,10.0,10.0,9.0,1,1
7253,19,491,468.0,1,8.0,Rutgers College,29.0,25.0,3.0,6.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,6.0,6.0,5.0,0,0
7254,19,491,469.0,1,8.0,Rutgers College,29.0,25.0,3.0,4.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,20.0,10.0,20.0,20.0,10.0,20.0,8.0,8.0,8.0,8.0,8.0,5.0,1,1
7255,19,491,470.0,1,8.0,Rutgers College,29.0,29.0,3.0,4.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,10.0,20.0,25.0,25.0,10.0,10.0,7.0,6.0,8.0,5.0,5.0,4.0,1,1
7256,19,491,471.0,1,8.0,Rutgers College,29.0,30.0,3.0,4.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,15.0,15.0,25.0,10.0,15.0,20.0,8.0,7.0,7.0,8.0,8.0,8.0,0,1
7257,19,491,472.0,1,8.0,Rutgers College,29.0,25.0,3.0,3.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,10.0,25.0,25.0,20.0,10.0,10.0,5.0,3.0,9.0,10.0,9.0,7.0,0,1
7258,19,491,473.0,1,8.0,Rutgers College,29.0,34.0,3.0,4.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,15.0,20.0,20.0,15.0,15.0,15.0,9.0,9.0,9.0,9.0,10.0,8.0,0,1
7259,19,491,474.0,1,8.0,Rutgers College,29.0,30.0,3.0,1.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,15.0,20.0,10.0,30.0,5.0,20.0,9.0,8.0,8.0,7.0,7.0,5.0,0,1
7260,19,491,475.0,1,8.0,Rutgers College,29.0,27.0,3.0,3.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,10.0,15.0,30.0,10.0,15.0,20.0,8.0,5.0,7.0,7.0,7.0,6.0,0,1
7261,19,491,476.0,1,8.0,Rutgers College,29.0,25.0,3.0,2.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,20.0,20.0,20.0,15.0,15.0,10.0,9.0,5.0,7.0,8.0,6.0,6.0,0,0
7262,19,491,477.0,1,8.0,Rutgers College,29.0,27.0,3.0,3.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,16.0,19.0,16.0,17.0,15.0,17.0,9.0,7.0,8.0,8.0,8.0,6.0,0,1
7263,19,491,478.0,1,8.0,Rutgers College,29.0,26.0,3.0,2.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,20.0,20.0,10.0,20.0,10.0,20.0,9.0,8.0,9.0,9.0,9.0,9.0,1,1
7264,19,491,479.0,1,8.0,Rutgers College,29.0,27.0,3.0,2.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,15.0,15.0,20.0,20.0,15.0,15.0,7.0,6.0,8.0,7.0,9.0,4.0,0,1
7265,19,491,480.0,1,8.0,Rutgers College,29.0,26.0,3.0,2.0,3.0,3.0,New Jersey,"7,201",2.0,,7.0,16.0,18.0,18.0,20.0,12.0,16.0,5.0,7.0,7.0,7.0,7.0,,0,1
7266,19,492,466.0,1,10.0,tufts,30.0,24.0,6.0,2.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,10.0,20.0,20.0,15.0,20.0,15.0,7.0,6.0,8.0,5.0,7.0,1.0,0,0
7267,19,492,467.0,1,10.0,tufts,30.0,24.0,6.0,2.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,10.0,10.0,9.0,9.0,9.0,1,1
7268,19,492,468.0,1,10.0,tufts,30.0,25.0,6.0,6.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,8.0,8.0,8.0,8.0,8.0,1,1
7269,19,492,469.0,1,10.0,tufts,30.0,25.0,6.0,4.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,20.0,10.0,20.0,20.0,10.0,20.0,9.0,8.0,8.0,9.0,7.0,8.0,1,1
7270,19,492,470.0,1,10.0,tufts,30.0,29.0,6.0,4.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,10.0,20.0,25.0,25.0,10.0,10.0,3.0,5.0,4.0,5.0,2.0,3.0,0,0
7271,19,492,471.0,1,10.0,tufts,30.0,30.0,6.0,4.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,15.0,15.0,25.0,10.0,15.0,20.0,6.0,6.0,7.0,6.0,6.0,6.0,0,0
7272,19,492,472.0,1,10.0,tufts,30.0,25.0,6.0,3.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,10.0,25.0,25.0,20.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1
7273,19,492,473.0,1,10.0,tufts,30.0,34.0,6.0,4.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,10.0,10.0,8.0,9.0,9.0,0,1
7274,19,492,474.0,1,10.0,tufts,30.0,30.0,6.0,1.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,15.0,20.0,10.0,30.0,5.0,20.0,8.0,7.0,7.0,9.0,7.0,8.0,1,1
7275,19,492,475.0,1,10.0,tufts,30.0,27.0,6.0,3.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,10.0,15.0,30.0,10.0,15.0,20.0,6.0,4.0,5.0,5.0,6.0,6.0,1,1
7276,19,492,476.0,1,10.0,tufts,30.0,25.0,6.0,2.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,20.0,20.0,20.0,15.0,15.0,10.0,8.0,6.0,7.0,7.0,5.0,4.0,0,1
7277,19,492,477.0,1,10.0,tufts,30.0,27.0,6.0,3.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,16.0,19.0,16.0,17.0,15.0,17.0,8.0,7.0,8.0,8.0,8.0,,0,1
7278,19,492,478.0,1,10.0,tufts,30.0,26.0,6.0,2.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,20.0,20.0,10.0,20.0,10.0,20.0,9.0,9.0,9.0,9.0,8.0,9.0,0,0
7279,19,492,479.0,1,10.0,tufts,30.0,27.0,6.0,2.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,15.0,15.0,20.0,20.0,15.0,15.0,4.0,7.0,8.0,4.0,5.0,2.0,0,0
7280,19,492,480.0,1,10.0,tufts,30.0,26.0,6.0,2.0,1.0,1.0,new york,"46,205",2.0,"22,173.00",2.0,16.0,18.0,18.0,20.0,12.0,16.0,7.0,7.0,9.0,9.0,8.0,8.0,1,1
7281,19,493,466.0,1,13.0,University of the Philippines,20.0,24.0,4.0,2.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,10.0,20.0,20.0,15.0,20.0,15.0,6.0,5.0,8.0,7.0,6.0,3.0,0,0
7282,19,493,467.0,1,13.0,University of the Philippines,20.0,24.0,4.0,2.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,20.0,20.0,20.0,20.0,20.0,0.0,9.0,10.0,8.0,10.0,9.0,8.0,0,1
7283,19,493,468.0,1,13.0,University of the Philippines,20.0,25.0,4.0,6.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,15.0,25.0,15.0,15.0,15.0,15.0,8.0,8.0,7.0,6.0,5.0,4.0,0,1
7284,19,493,469.0,1,13.0,University of the Philippines,20.0,25.0,4.0,4.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,20.0,10.0,20.0,20.0,10.0,20.0,9.0,9.0,7.0,8.0,5.0,8.0,1,1
7285,19,493,470.0,1,13.0,University of the Philippines,20.0,29.0,4.0,4.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,10.0,20.0,25.0,25.0,10.0,10.0,3.0,7.0,2.0,3.0,3.0,3.0,0,0
7286,19,493,471.0,1,13.0,University of the Philippines,20.0,30.0,4.0,4.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,15.0,15.0,25.0,10.0,15.0,20.0,6.0,8.0,6.0,6.0,6.0,6.0,0,0
7287,19,493,472.0,1,13.0,University of the Philippines,20.0,25.0,4.0,3.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,10.0,25.0,25.0,20.0,10.0,10.0,6.0,8.0,8.0,8.0,10.0,5.0,0,1
7288,19,493,473.0,1,13.0,University of the Philippines,20.0,34.0,4.0,4.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,8.0,8.0,8.0,8.0,7.0,0,1
7289,19,493,474.0,1,13.0,University of the Philippines,20.0,30.0,4.0,1.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,15.0,20.0,10.0,30.0,5.0,20.0,9.0,8.0,8.0,9.0,8.0,7.0,0,0
7290,19,493,475.0,1,13.0,University of the Philippines,20.0,27.0,4.0,3.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,10.0,15.0,30.0,10.0,15.0,20.0,8.0,5.0,7.0,7.0,7.0,7.0,0,1
7291,19,493,476.0,1,13.0,University of the Philippines,20.0,25.0,4.0,2.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,20.0,20.0,20.0,15.0,15.0,10.0,,,,,,,0,0
7292,19,493,477.0,1,13.0,University of the Philippines,20.0,27.0,4.0,3.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,16.0,19.0,16.0,17.0,15.0,17.0,8.0,6.0,6.0,7.0,7.0,,0,1
7293,19,493,478.0,1,13.0,University of the Philippines,20.0,26.0,4.0,2.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,20.0,20.0,10.0,20.0,10.0,20.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0
7294,19,493,479.0,1,13.0,University of the Philippines,20.0,27.0,4.0,2.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,15.0,15.0,20.0,20.0,15.0,15.0,7.0,6.0,7.0,7.0,9.0,5.0,0,1
7295,19,493,480.0,1,13.0,University of the Philippines,20.0,26.0,4.0,2.0,1.0,1.0,Philippines,"1,128",5.0,,13.0,16.0,18.0,18.0,20.0,12.0,16.0,7.0,9.0,8.0,7.0,,,0,1
7296,19,494,466.0,1,6.0,Tufts,30.0,24.0,2.0,2.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,10.0,20.0,20.0,15.0,20.0,15.0,4.0,8.0,7.0,7.0,6.0,7.0,0,0
7297,19,494,467.0,1,6.0,Tufts,30.0,24.0,2.0,2.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,10.0,10.0,10.0,9.0,10.0,0,1
7298,19,494,468.0,1,6.0,Tufts,30.0,25.0,2.0,6.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,15.0,25.0,15.0,15.0,15.0,15.0,5.0,7.0,7.0,6.0,6.0,4.0,1,1
7299,19,494,469.0,1,6.0,Tufts,30.0,25.0,2.0,4.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,20.0,10.0,20.0,20.0,10.0,20.0,4.0,8.0,8.0,7.0,,4.0,0,0
7300,19,494,470.0,1,6.0,Tufts,30.0,29.0,2.0,4.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,10.0,20.0,25.0,25.0,10.0,10.0,3.0,7.0,4.0,4.0,3.0,3.0,0,0
7301,19,494,471.0,1,6.0,Tufts,30.0,30.0,2.0,4.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,15.0,15.0,25.0,10.0,15.0,20.0,6.0,7.0,8.0,6.0,6.0,6.0,0,0
7302,19,494,472.0,1,6.0,Tufts,30.0,25.0,2.0,3.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,10.0,25.0,25.0,20.0,10.0,10.0,7.0,6.0,8.0,6.0,8.0,7.0,0,1
7303,19,494,473.0,1,6.0,Tufts,30.0,34.0,2.0,4.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,15.0,20.0,20.0,15.0,15.0,15.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1
7304,19,494,474.0,1,6.0,Tufts,30.0,30.0,2.0,1.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,15.0,20.0,10.0,30.0,5.0,20.0,9.0,9.0,9.0,9.0,6.0,5.0,1,1
7305,19,494,475.0,1,6.0,Tufts,30.0,27.0,2.0,3.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,10.0,15.0,30.0,10.0,15.0,20.0,4.0,3.0,4.0,4.0,4.0,4.0,0,0
7306,19,494,476.0,1,6.0,Tufts,30.0,25.0,2.0,2.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,20.0,20.0,20.0,15.0,15.0,10.0,5.0,4.0,6.0,4.0,4.0,3.0,0,0
7307,19,494,477.0,1,6.0,Tufts,30.0,27.0,2.0,3.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,16.0,19.0,16.0,17.0,15.0,17.0,7.0,6.0,7.0,7.0,7.0,,0,1
7308,19,494,478.0,1,6.0,Tufts,30.0,26.0,2.0,2.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,20.0,20.0,10.0,20.0,10.0,20.0,5.0,8.0,9.0,8.0,8.0,8.0,0,0
7309,19,494,479.0,1,6.0,Tufts,30.0,27.0,2.0,2.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,15.0,15.0,20.0,20.0,15.0,15.0,3.0,8.0,7.0,5.0,7.0,2.0,0,0
7310,19,494,480.0,1,6.0,Tufts,30.0,26.0,2.0,2.0,2.0,8.0,Boston,"12,302",4.0,"37,994.00",6.0,16.0,18.0,18.0,20.0,12.0,16.0,6.0,7.0,9.0,8.0,6.0,9.0,0,1
7311,19,495,466.0,1,15.0,UM,32.0,24.0,6.0,2.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,10.0,20.0,20.0,15.0,20.0,15.0,5.0,2.0,3.0,6.0,2.0,5.0,0,0
7312,19,495,467.0,1,15.0,UM,32.0,24.0,6.0,2.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,20.0,20.0,20.0,20.0,20.0,0.0,7.0,8.0,9.0,9.0,8.0,9.0,1,1
7313,19,495,468.0,1,15.0,UM,32.0,25.0,6.0,6.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,15.0,25.0,15.0,15.0,15.0,15.0,4.0,7.0,7.0,7.0,7.0,6.0,0,0
7314,19,495,469.0,1,15.0,UM,32.0,25.0,6.0,4.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,20.0,10.0,20.0,20.0,10.0,20.0,4.0,4.0,8.0,6.0,7.0,3.0,0,0
7315,19,495,470.0,1,15.0,UM,32.0,29.0,6.0,4.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,10.0,20.0,25.0,25.0,10.0,10.0,4.0,4.0,6.0,9.0,2.0,4.0,1,1
7316,19,495,471.0,1,15.0,UM,32.0,30.0,6.0,4.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,15.0,15.0,25.0,10.0,15.0,20.0,5.0,5.0,5.0,6.0,4.0,3.0,0,0
7317,19,495,472.0,1,15.0,UM,32.0,25.0,6.0,3.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,10.0,25.0,25.0,20.0,10.0,10.0,3.0,4.0,6.0,,6.0,6.0,0,0
7318,19,495,473.0,1,15.0,UM,32.0,34.0,6.0,4.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,8.0,10.0,10.0,9.0,8.0,0,1
7319,19,495,474.0,1,15.0,UM,32.0,30.0,6.0,1.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,15.0,20.0,10.0,30.0,5.0,20.0,9.0,10.0,8.0,10.0,6.0,,0,0
7320,19,495,475.0,1,15.0,UM,32.0,27.0,6.0,3.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,10.0,15.0,30.0,10.0,15.0,20.0,4.0,3.0,4.0,5.0,3.0,4.0,0,0
7321,19,495,476.0,1,15.0,UM,32.0,25.0,6.0,2.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,20.0,20.0,20.0,15.0,15.0,10.0,4.0,3.0,5.0,7.0,3.0,2.0,0,0
7322,19,495,477.0,1,15.0,UM,32.0,27.0,6.0,3.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,16.0,19.0,16.0,17.0,15.0,17.0,6.0,7.0,8.0,8.0,7.0,,0,0
7323,19,495,478.0,1,15.0,UM,32.0,26.0,6.0,2.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,20.0,20.0,10.0,20.0,10.0,20.0,5.0,5.0,5.0,4.0,4.0,3.0,0,0
7324,19,495,479.0,1,15.0,UM,32.0,27.0,6.0,2.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,15.0,15.0,20.0,20.0,15.0,15.0,2.0,6.0,5.0,6.0,4.0,1.0,0,0
7325,19,495,480.0,1,15.0,UM,32.0,26.0,6.0,2.0,5.0,6.0,Miami,"33,184",2.0,"35,409.00",6.0,16.0,18.0,18.0,20.0,12.0,16.0,2.0,7.0,7.0,6.0,6.0,8.0,0,0
7326,20,496,502.0,0,5.0,Purdue,23.0,26.0,4.0,4.0,1.0,1.0,Indiana,"47,906",1.0,"23,707.00",2.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,8.0,8.0,7.0,,6.0,0,1
7327,20,496,503.0,0,5.0,Purdue,23.0,25.0,4.0,2.0,1.0,1.0,Indiana,"47,906",1.0,"23,707.00",2.0,30.0,30.0,40.0,0.0,0.0,0.0,8.0,8.0,10.0,6.0,5.0,7.0,0,1
7328,20,496,504.0,0,5.0,Purdue,23.0,23.0,4.0,2.0,1.0,1.0,Indiana,"47,906",1.0,"23,707.00",2.0,30.0,0.0,30.0,15.0,15.0,10.0,8.0,10.0,10.0,8.0,7.0,7.0,0,1
7329,20,496,505.0,0,5.0,Purdue,23.0,27.0,4.0,4.0,1.0,1.0,Indiana,"47,906",1.0,"23,707.00",2.0,20.0,14.0,18.0,16.0,16.0,16.0,8.0,9.0,8.0,7.0,7.0,6.0,1,1
